id,price,price_per_guest,accommodates,room_type,neighbourhood_cleansed,minimum_nights,availability_365,estimated_occupancy_l365d,estimated_revenue_l365d,host_is_superhost,host_response_rate,host_acceptance_rate
787017421342798305,611.0,305.5,2.0,Private room,Cuauhtémoc,2.0,179.0,0.0,0.0,f,,
1350759815397325114,1772.0,886.0,2.0,Entire home/apt,Cuauhtémoc,1.0,264.0,0.0,0.0,,,1.0
32690028,893.0,297.6666666666667,3.0,Entire home/apt,Benito Juárez,1.0,89.0,18.0,16074.0,t,1.0,0.64
1192813416253691191,1791.0,447.75,4.0,Private room,Cuauhtémoc,1.0,1.0,84.0,150444.0,t,1.0,0.99
21174875,793.0,396.5,2.0,Entire home/apt,Cuauhtémoc,2.0,265.0,132.0,104676.0,f,0.96,0.99
1100793060152877641,545.0,545.0,1.0,Private room,Cuauhtémoc,4.0,173.0,64.0,34880.0,f,1.0,1.0
1037869932307627028,548.0,274.0,2.0,Entire home/apt,Benito Juárez,1.0,360.0,12.0,6576.0,f,1.0,1.0
552325005918344142,294.0,147.0,2.0,Private room,Coyoacán,2.0,261.0,168.0,49392.0,t,1.0,1.0
15614167,10000.0,2500.0,4.0,Entire home/apt,Cuauhtémoc,3.0,268.0,0.0,0.0,f,,1.0
785781714348829784,3408.0,681.6,5.0,Entire home/apt,Cuauhtémoc,1.0,305.0,48.0,163584.0,t,1.0,1.0
691309950827928332,1305.0,652.5,2.0,Entire home/apt,Benito Juárez,25.0,303.0,50.0,65250.0,,1.0,0.67
14692548,1284.0,428.0,3.0,Entire home/apt,Cuauhtémoc,2.0,330.0,54.0,69336.0,f,1.0,0.91
1031743780001729373,1254.0,418.0,3.0,Entire home/apt,Benito Juárez,1.0,331.0,255.0,319770.0,f,1.0,1.0
47814876,3700.0,1850.0,2.0,Entire home/apt,Cuauhtémoc,1.0,333.0,18.0,66600.0,f,0.97,0.97
804565639936130165,3419.0,569.8333333333334,6.0,Entire home/apt,Miguel Hidalgo,3.0,355.0,54.0,184626.0,f,1.0,0.99
1344959423755351911,448.0,224.0,2.0,Private room,Cuauhtémoc,2.0,173.0,6.0,2688.0,t,0.96,0.99
1251217836275378039,595.0,297.5,2.0,Entire home/apt,Benito Juárez,2.0,90.0,168.0,99960.0,t,1.0,1.0
1303573598631304356,1080.0,180.0,6.0,Entire home/apt,Tlalpan,1.0,295.0,66.0,71280.0,f,1.0,1.0
7047856,582.0,582.0,1.0,Private room,Gustavo A. Madero,5.0,365.0,0.0,0.0,f,1.0,0.2
7719646,560.0,280.0,2.0,Private room,Venustiano Carranza,1.0,365.0,24.0,13440.0,t,1.0,0.66
918175790147987824,2400.0,1200.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,362.0,180.0,432000.0,t,1.0,0.99
563121334793051890,2650.0,662.5,4.0,Entire home/apt,Cuauhtémoc,2.0,356.0,186.0,492900.0,t,1.0,1.0
1089420736380631378,998.0,499.0,2.0,Entire home/apt,Cuauhtémoc,2.0,266.0,126.0,125748.0,t,1.0,1.0
1305786607869234908,585.0,146.25,4.0,Entire home/apt,Cuauhtémoc,1.0,302.0,204.0,119340.0,t,1.0,1.0
53464923,570.0,285.0,2.0,Private room,Miguel Hidalgo,2.0,201.0,114.0,64980.0,t,1.0,1.0
962324883300817745,1061.0,265.25,4.0,Entire home/apt,Iztacalco,1.0,129.0,255.0,270555.0,t,1.0,1.0
53959149,3657.0,914.25,4.0,Entire home/apt,Cuauhtémoc,1.0,121.0,36.0,131652.0,t,1.0,0.99
1210488630899730444,1924.0,962.0,2.0,Entire home/apt,Cuauhtémoc,1.0,355.0,255.0,490620.0,t,1.0,1.0
23607431,644.0,322.0,2.0,Entire home/apt,Benito Juárez,3.0,129.0,96.0,61824.0,f,1.0,0.97
893568279061916323,4140.0,1035.0,4.0,Entire home/apt,Miguel Hidalgo,1.0,318.0,72.0,298080.0,t,1.0,1.0
43350799,1270.0,423.3333333333333,3.0,Entire home/apt,Miguel Hidalgo,15.0,163.0,180.0,228600.0,t,1.0,1.0
900181266645940989,2644.0,1322.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,326.0,66.0,174504.0,f,1.0,0.97
1298051978712544183,469.0,234.5,2.0,Private room,Cuauhtémoc,1.0,338.0,156.0,73164.0,,1.0,0.99
45317466,866.0,173.2,5.0,Entire home/apt,Tlalpan,1.0,244.0,255.0,220830.0,t,1.0,1.0
38234928,810.0,405.0,2.0,Entire home/apt,Coyoacán,1.0,314.0,186.0,150660.0,t,1.0,1.0
623936618816719054,1031.0,257.75,4.0,Entire home/apt,Cuauhtémoc,2.0,273.0,0.0,0.0,f,,
1050162056059189046,520.0,104.0,5.0,Entire home/apt,Gustavo A. Madero,2.0,241.0,0.0,0.0,f,0.85,0.48
1108336118378323200,600.0,150.0,4.0,Entire home/apt,Xochimilco,1.0,269.0,6.0,3600.0,f,1.0,0.2
45507305,3170.0,1585.0,2.0,Entire home/apt,Cuauhtémoc,1.0,201.0,12.0,38040.0,f,0.97,0.97
999916522758881516,1547.0,386.75,4.0,Entire home/apt,Miguel Hidalgo,7.0,172.0,168.0,259896.0,f,0.74,0.98
549162873280367721,640.0,320.0,2.0,Private room,Benito Juárez,3.0,365.0,42.0,26880.0,t,1.0,1.0
671157744401154542,432.0,108.0,4.0,Private room,Cuauhtémoc,2.0,363.0,90.0,38880.0,f,1.0,0.97
27393462,722.0,361.0,2.0,Private room,Cuauhtémoc,3.0,270.0,30.0,21660.0,f,1.0,0.83
46598777,963.0,240.75,4.0,Entire home/apt,Cuauhtémoc,3.0,195.0,108.0,104004.0,f,1.0,1.0
17270632,567.0,283.5,2.0,Private room,Cuauhtémoc,1.0,202.0,96.0,54432.0,f,1.0,0.92
26869842,1395.0,697.5,2.0,Entire home/apt,Cuauhtémoc,4.0,358.0,0.0,0.0,f,,0.0
37887939,458.0,229.0,2.0,Private room,Venustiano Carranza,1.0,169.0,255.0,116790.0,t,1.0,1.0
1295866519138780218,2538.0,423.0,6.0,Entire home/apt,Miguel Hidalgo,3.0,77.0,84.0,213192.0,t,1.0,0.96
26920981,726.0,363.0,2.0,Entire home/apt,Coyoacán,1.0,364.0,198.0,143748.0,t,1.0,1.0
611467274546860351,765.0,765.0,1.0,Private room,Álvaro Obregón,4.0,88.0,0.0,0.0,f,,
996714307422007989,1273.0,181.8571428571429,7.0,Entire home/apt,Miguel Hidalgo,2.0,311.0,180.0,229140.0,f,1.0,0.99
1298617301613683030,1526.0,381.5,4.0,Entire home/apt,Miguel Hidalgo,2.0,84.0,6.0,9156.0,t,1.0,0.96
568948844865306841,285.0,142.5,2.0,Private room,Cuauhtémoc,3.0,317.0,60.0,17100.0,f,0.93,1.0
17718221,353.0,176.5,2.0,Private room,Benito Juárez,2.0,155.0,126.0,44478.0,t,1.0,0.96
2702917,618.0,618.0,1.0,Entire home/apt,Miguel Hidalgo,5.0,109.0,70.0,43260.0,t,1.0,1.0
48713811,615.0,153.75,4.0,Entire home/apt,Benito Juárez,3.0,322.0,96.0,59040.0,f,1.0,1.0
50112082,450.0,150.0,3.0,Private room,Cuauhtémoc,1.0,319.0,255.0,114750.0,,1.0,0.99
1283661539420005246,733.0,244.3333333333333,3.0,Entire home/apt,Benito Juárez,1.0,84.0,174.0,127542.0,t,1.0,1.0
977869631665018075,779.0,389.5,2.0,Private room,Coyoacán,1.0,359.0,210.0,163590.0,f,1.0,0.99
37626769,3800.0,475.0,8.0,Entire home/apt,Cuauhtémoc,1.0,350.0,42.0,159600.0,f,1.0,1.0
851007023446383278,1392.0,278.4,5.0,Entire home/apt,Miguel Hidalgo,5.0,330.0,170.0,236640.0,t,1.0,0.93
948739327388165222,405.0,135.0,3.0,Entire home/apt,Miguel Hidalgo,1.0,331.0,180.0,72900.0,f,0.99,0.99
40858892,350.0,350.0,1.0,Private room,Tlalpan,2.0,360.0,0.0,0.0,f,0.73,0.63
1255805274249914783,522.0,522.0,1.0,Private room,Benito Juárez,2.0,239.0,60.0,31320.0,f,1.0,1.0
39666670,744.0,372.0,2.0,Private room,Cuauhtémoc,1.0,352.0,120.0,89280.0,f,1.0,1.0
947096364743865977,292.0,292.0,1.0,Shared room,Benito Juárez,1.0,345.0,6.0,1752.0,f,1.0,0.99
7133464,1798.0,449.5,4.0,Entire home/apt,Cuauhtémoc,2.0,313.0,72.0,129456.0,t,1.0,0.81
933266968268086657,342.0,342.0,1.0,Private room,Gustavo A. Madero,2.0,270.0,30.0,10260.0,f,0.76,0.75
984761260298973391,440.0,220.0,2.0,Private room,Miguel Hidalgo,1.0,169.0,255.0,112200.0,t,1.0,0.89
1150758623878410400,1300.0,650.0,2.0,Entire home/apt,Cuauhtémoc,30.0,341.0,255.0,331500.0,f,0.99,1.0
924177205252069143,4004.0,500.5,8.0,Entire home/apt,Cuauhtémoc,4.0,285.0,240.0,960960.0,t,1.0,0.99
41237638,443.0,221.5,2.0,Private room,La Magdalena Contreras,1.0,239.0,255.0,112965.0,t,1.0,1.0
2984948,1581.0,790.5,2.0,Entire home/apt,Miguel Hidalgo,2.0,47.0,0.0,0.0,f,0.95,0.99
668843655049984156,1130.0,565.0,2.0,Private room,Cuauhtémoc,1.0,182.0,0.0,0.0,f,1.0,1.0
1078555389409308926,3433.0,686.6,5.0,Entire home/apt,Tlalpan,1.0,0.0,0.0,0.0,t,1.0,0.99
887872293654504807,1240.0,620.0,2.0,Entire home/apt,Benito Juárez,2.0,288.0,255.0,316200.0,t,1.0,0.97
945772506337612134,1482.0,370.5,4.0,Entire home/apt,Miguel Hidalgo,1.0,256.0,90.0,133380.0,f,1.0,0.97
1061653249246647517,829.0,207.25,4.0,Entire home/apt,Gustavo A. Madero,5.0,44.0,70.0,58030.0,f,,
856173561837114843,842.0,210.5,4.0,Entire home/apt,Cuauhtémoc,2.0,365.0,66.0,55572.0,t,1.0,0.97
873936285545905196,905.0,452.5,2.0,Entire home/apt,Álvaro Obregón,1.0,325.0,24.0,21720.0,t,1.0,1.0
1270360621556085711,1816.0,454.0,4.0,Entire home/apt,Cuauhtémoc,2.0,365.0,66.0,119856.0,f,1.0,0.95
40541990,755.0,151.0,5.0,Entire home/apt,Álvaro Obregón,2.0,145.0,0.0,0.0,f,1.0,1.0
22833431,1137.0,284.25,4.0,Entire home/apt,Álvaro Obregón,2.0,149.0,0.0,0.0,f,1.0,0.0
1227859504885061057,600.0,300.0,2.0,Entire home/apt,Cuauhtémoc,5.0,365.0,130.0,78000.0,t,1.0,1.0
49879390,1800.0,360.0,5.0,Entire home/apt,Miguel Hidalgo,3.0,1.0,0.0,0.0,f,0.5,
882862204003918703,486.0,243.0,2.0,Private room,Venustiano Carranza,1.0,365.0,204.0,99144.0,f,1.0,1.0
35466823,2500.0,2500.0,1.0,Private room,Tlalpan,1.0,365.0,0.0,0.0,f,,
560831993268080415,700.0,700.0,1.0,Private room,Benito Juárez,1.0,365.0,0.0,0.0,f,0.33,0.0
546570642079487688,360.0,90.0,4.0,Entire home/apt,Tlalpan,1.0,364.0,0.0,0.0,f,0.0,0.0
1000185337434246299,428.0,214.0,2.0,Entire home/apt,Venustiano Carranza,3.0,257.0,120.0,51360.0,t,0.96,0.96
855774527635077059,1608.0,268.0,6.0,Entire home/apt,Benito Juárez,1.0,360.0,255.0,410040.0,f,1.0,1.0
31102638,234.0,117.0,2.0,Private room,Miguel Hidalgo,2.0,48.0,0.0,0.0,f,1.0,
671050694008702112,2063.0,515.75,4.0,Entire home/apt,Cuauhtémoc,15.0,227.0,0.0,0.0,t,1.0,0.73
8714956,713.0,356.5,2.0,Private room,Cuauhtémoc,2.0,355.0,150.0,106950.0,t,1.0,1.0
1145908048345804515,2930.0,366.25,8.0,Entire home/apt,Cuauhtémoc,2.0,145.0,204.0,597720.0,t,1.0,1.0
1187612747034614359,965.0,482.5,2.0,Entire home/apt,Miguel Hidalgo,1.0,358.0,66.0,63690.0,t,1.0,1.0
1272710753953104905,1158.0,579.0,2.0,Entire home/apt,Cuauhtémoc,1.0,358.0,12.0,13896.0,t,1.0,0.99
1293205500774699100,450.0,450.0,1.0,Private room,Cuauhtémoc,3.0,356.0,12.0,5400.0,f,1.0,1.0
45413953,1166.0,291.5,4.0,Entire home/apt,Álvaro Obregón,2.0,141.0,255.0,297330.0,t,1.0,1.0
842974995904156498,1990.0,995.0,2.0,Entire home/apt,Cuauhtémoc,1.0,318.0,192.0,382080.0,t,1.0,0.99
736685544211388016,679.0,339.5,2.0,Private room,Gustavo A. Madero,1.0,365.0,12.0,8148.0,t,1.0,1.0
1039856207695121931,540.0,135.0,4.0,Entire home/apt,Coyoacán,6.0,15.0,0.0,0.0,f,1.0,0.0
53547466,475.0,237.5,2.0,Private room,Gustavo A. Madero,30.0,360.0,60.0,28500.0,f,1.0,0.68
46947636,1898.0,949.0,2.0,Entire home/apt,Cuauhtémoc,1.0,151.0,156.0,296088.0,t,1.0,1.0
46915861,798.0,399.0,2.0,Entire home/apt,Cuauhtémoc,1.0,296.0,255.0,203490.0,t,,
821095815112923495,679.0,339.5,2.0,Entire home/apt,Cuauhtémoc,2.0,44.0,255.0,173145.0,t,1.0,1.0
54065794,887.0,443.5,2.0,Entire home/apt,Cuauhtémoc,1.0,106.0,150.0,133050.0,,0.97,0.99
30828383,1114.0,278.5,4.0,Entire home/apt,Benito Juárez,2.0,62.0,0.0,0.0,f,1.0,0.87
53141459,814.0,203.5,4.0,Entire home/apt,Venustiano Carranza,1.0,26.0,255.0,207570.0,f,1.0,0.99
21163767,600.0,600.0,1.0,Private room,La Magdalena Contreras,7.0,270.0,42.0,25200.0,t,1.0,0.92
33465702,360.0,180.0,2.0,Private room,Coyoacán,3.0,115.0,0.0,0.0,f,1.0,1.0
1013858737084773163,333.0,333.0,1.0,Private room,Benito Juárez,2.0,323.0,198.0,65934.0,t,1.0,0.99
1111928438150682291,690.0,345.0,2.0,Private room,Miguel Hidalgo,1.0,362.0,255.0,175950.0,,1.0,1.0
1268885971618736756,2590.0,647.5,4.0,Entire home/apt,Cuauhtémoc,1.0,294.0,255.0,660450.0,f,1.0,1.0
1090308457105007755,1950.0,975.0,2.0,Entire home/apt,Cuauhtémoc,30.0,340.0,255.0,497250.0,f,0.99,1.0
747508740240585687,700.0,350.0,2.0,Shared room,Venustiano Carranza,1.0,365.0,36.0,25200.0,t,1.0,1.0
926061458026518344,583.0,291.5,2.0,Entire home/apt,Cuauhtémoc,2.0,88.0,255.0,148665.0,t,1.0,1.0
1126839157219416070,1890.0,315.0,6.0,Entire home/apt,Cuauhtémoc,3.0,52.0,150.0,283500.0,t,,
1045056615096466518,285.0,285.0,1.0,Private room,Gustavo A. Madero,1.0,332.0,120.0,34200.0,t,1.0,1.0
602133590693486226,1726.0,431.5,4.0,Entire home/apt,Cuauhtémoc,1.0,321.0,255.0,440130.0,t,1.0,1.0
786183782329360575,886.0,443.0,2.0,Private room,Cuauhtémoc,7.0,359.0,0.0,0.0,f,,
11623710,1670.0,417.5,4.0,Entire home/apt,Cuauhtémoc,5.0,198.0,210.0,350700.0,t,1.0,1.0
45384556,551.0,275.5,2.0,Private room,Cuauhtémoc,1.0,73.0,84.0,46284.0,f,1.0,1.0
1264820586085482996,781.0,195.25,4.0,Entire home/apt,Azcapotzalco,2.0,305.0,78.0,60918.0,t,0.9,0.85
31316765,328.0,164.0,2.0,Private room,Benito Juárez,1.0,178.0,0.0,0.0,f,,0.0
660833954174644744,1881.0,470.25,4.0,Entire home/apt,Cuauhtémoc,3.0,311.0,186.0,349866.0,f,1.0,1.0
27702514,3702.0,1851.0,2.0,Entire home/apt,Cuauhtémoc,2.0,10.0,216.0,799632.0,,1.0,1.0
16333401,3229.0,807.25,4.0,Entire home/apt,Miguel Hidalgo,2.0,0.0,0.0,0.0,f,1.0,0.69
894998069071121800,1261.0,315.25,4.0,Entire home/apt,Cuauhtémoc,2.0,257.0,255.0,321555.0,f,1.0,0.99
52769833,1568.0,784.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,364.0,255.0,399840.0,,1.0,1.0
7002882,336.0,336.0,1.0,Private room,Coyoacán,3.0,241.0,0.0,0.0,f,1.0,0.87
22879032,2009.0,502.25,4.0,Entire home/apt,Cuauhtémoc,1.0,284.0,6.0,12054.0,t,1.0,0.99
1181538450255965625,1000.0,500.0,2.0,Entire home/apt,Coyoacán,1.0,90.0,18.0,18000.0,f,0.57,0.43
29364958,1185.0,592.5,2.0,Private room,Miguel Hidalgo,10.0,365.0,0.0,0.0,f,,
45235283,1033.0,172.16666666666666,6.0,Entire home/apt,Cuauhtémoc,1.0,351.0,78.0,80574.0,f,1.0,1.0
17042776,858.0,214.5,4.0,Entire home/apt,Miguel Hidalgo,2.0,86.0,54.0,46332.0,f,1.0,0.96
40893466,500.0,250.0,2.0,Entire home/apt,Coyoacán,2.0,355.0,30.0,15000.0,f,1.0,0.59
37858286,538.0,134.5,4.0,Private room,Coyoacán,1.0,150.0,228.0,122664.0,t,1.0,0.99
727593201116471839,1476.0,738.0,2.0,Entire home/apt,Cuauhtémoc,1.0,238.0,255.0,376380.0,t,1.0,1.0
42409916,2550.0,425.0,6.0,Entire home/apt,Gustavo A. Madero,2.0,51.0,0.0,0.0,t,1.0,0.96
1115351543472573937,245.0,245.0,1.0,Private room,Gustavo A. Madero,1.0,258.0,255.0,62475.0,t,1.0,1.0
23204662,380.0,380.0,1.0,Private room,Miguel Hidalgo,1.0,180.0,0.0,0.0,f,1.0,0.0
600032698993459962,4102.0,455.77777777777777,9.0,Entire home/apt,Miguel Hidalgo,1.0,353.0,18.0,73836.0,,1.0,0.98
1136227367807252375,1371.0,342.75,4.0,Entire home/apt,Cuauhtémoc,2.0,55.0,246.0,337266.0,t,1.0,1.0
1176474611685891842,405.0,405.0,1.0,Private room,Iztacalco,2.0,360.0,102.0,41310.0,t,1.0,1.0
1226837337906973193,1719.0,171.9,10.0,Entire home/apt,Cuauhtémoc,2.0,64.0,120.0,206280.0,t,1.0,0.99
669511066785396495,2677.0,669.25,4.0,Entire home/apt,Cuauhtémoc,2.0,332.0,66.0,176682.0,f,1.0,0.99
625472082755913857,685.0,342.5,2.0,Private room,Coyoacán,2.0,108.0,180.0,123300.0,t,1.0,0.99
48331592,1181.0,295.25,4.0,Entire home/apt,Benito Juárez,90.0,328.0,0.0,0.0,f,,0.0
1173576700935539544,1232.0,410.6666666666667,3.0,Entire home/apt,Coyoacán,30.0,232.0,255.0,314160.0,t,1.0,1.0
1289233543332904955,1002.0,167.0,6.0,Entire home/apt,Miguel Hidalgo,1.0,268.0,192.0,192384.0,f,1.0,1.0
46109191,565.0,282.5,2.0,Private room,Coyoacán,1.0,358.0,255.0,144075.0,t,1.0,1.0
13415611,631.0,631.0,1.0,Private room,Cuajimalpa de Morelos,2.0,180.0,84.0,53004.0,t,1.0,0.93
636053718705684160,5678.0,1419.5,4.0,Entire home/apt,Miguel Hidalgo,3.0,365.0,6.0,34068.0,t,1.0,0.98
1073592504626466421,3200.0,1600.0,2.0,Private room,Gustavo A. Madero,1.0,269.0,0.0,0.0,f,,
1206876365498084310,1014.0,507.0,2.0,Entire home/apt,Miguel Hidalgo,1.0,339.0,30.0,30420.0,t,0.99,0.99
667250797257414286,5580.0,1116.0,5.0,Entire home/apt,Miguel Hidalgo,2.0,326.0,36.0,200880.0,t,1.0,0.82
20353428,1755.0,438.75,4.0,Entire home/apt,Cuauhtémoc,3.0,358.0,0.0,0.0,f,,0.0
613670646624538748,898.0,299.3333333333333,3.0,Entire home/apt,Cuauhtémoc,1.0,354.0,255.0,228990.0,t,1.0,1.0
1092125879862285187,1260.0,420.0,3.0,Entire home/apt,Cuauhtémoc,1.0,257.0,255.0,321300.0,t,1.0,1.0
1171872153624967909,351.0,351.0,1.0,Private room,Cuauhtémoc,4.0,14.0,0.0,0.0,f,,
1270318399798975276,778.0,389.0,2.0,Private room,Cuauhtémoc,1.0,340.0,102.0,79356.0,f,1.0,1.0
891961690345561654,4051.0,1012.75,4.0,Entire home/apt,Álvaro Obregón,2.0,0.0,42.0,170142.0,t,1.0,0.99
12109139,540.0,270.0,2.0,Entire home/apt,Coyoacán,2.0,359.0,186.0,100440.0,f,,
927625614334188099,500.0,125.0,4.0,Entire home/apt,Benito Juárez,1.0,175.0,255.0,127500.0,t,,
36850077,387.0,387.0,1.0,Private room,Coyoacán,2.0,84.0,228.0,88236.0,t,1.0,0.84
10741796,785.0,392.5,2.0,Entire home/apt,Cuauhtémoc,1.0,330.0,246.0,193110.0,t,1.0,0.99
988410345532227193,1330.0,665.0,2.0,Private room,Cuauhtémoc,1.0,83.0,0.0,0.0,f,,
934853869568341217,2111.0,422.2,5.0,Entire home/apt,Cuauhtémoc,1.0,262.0,255.0,538305.0,t,1.0,1.0
847127191470870905,385.0,192.5,2.0,Private room,Cuauhtémoc,1.0,254.0,246.0,94710.0,f,1.0,1.0
1253856979071427029,4613.0,768.8333333333334,6.0,Entire home/apt,Cuauhtémoc,2.0,364.0,108.0,498204.0,t,1.0,1.0
17604553,1482.0,296.4,5.0,Entire home/apt,Cuauhtémoc,2.0,257.0,210.0,311220.0,f,1.0,0.99
52495289,819.0,204.75,4.0,Entire home/apt,Miguel Hidalgo,2.0,312.0,246.0,201474.0,,1.0,0.94
37855029,2394.0,299.25,8.0,Entire home/apt,Cuauhtémoc,3.0,171.0,126.0,301644.0,t,1.0,0.99
745654732797805643,1568.0,196.0,8.0,Entire home/apt,Cuauhtémoc,2.0,235.0,198.0,310464.0,,1.0,1.0
594349300313212165,892.0,223.0,4.0,Entire home/apt,Cuauhtémoc,3.0,166.0,60.0,53520.0,t,,
44064588,285.0,285.0,1.0,Shared room,Cuauhtémoc,1.0,79.0,12.0,3420.0,f,1.0,1.0
44052462,530.0,530.0,1.0,Entire home/apt,Benito Juárez,2.0,351.0,186.0,98580.0,t,1.0,0.99
838812973685451224,765.0,191.25,4.0,Entire home/apt,Cuauhtémoc,4.0,268.0,56.0,42840.0,f,1.0,1.0
1090308213198165559,1879.0,939.5,2.0,Entire home/apt,Cuauhtémoc,30.0,348.0,255.0,479145.0,f,0.99,1.0
759653402149685372,1000.0,250.0,4.0,Entire home/apt,Cuauhtémoc,4.0,364.0,16.0,16000.0,f,,
1128457703733753284,2870.0,717.5,4.0,Entire home/apt,Cuauhtémoc,3.0,347.0,138.0,396060.0,t,1.0,1.0
625563702882626472,850.0,425.0,2.0,Private room,Miguel Hidalgo,1.0,365.0,0.0,0.0,f,0.5,1.0
668822070369736537,860.0,215.0,4.0,Entire home/apt,Benito Juárez,1.0,238.0,255.0,219300.0,t,1.0,1.0
20983873,1600.0,800.0,2.0,Entire home/apt,Miguel Hidalgo,2.0,174.0,0.0,0.0,f,1.0,1.0
571106821484253928,1805.0,601.6666666666666,3.0,Entire home/apt,Miguel Hidalgo,2.0,61.0,84.0,151620.0,t,1.0,0.87
581957409386424888,1016.0,145.14285714285714,7.0,Entire home/apt,Iztapalapa,1.0,354.0,198.0,201168.0,t,0.8,1.0
21965648,734.0,367.0,2.0,Entire home/apt,Cuauhtémoc,3.0,339.0,78.0,57252.0,t,1.0,1.0
26844274,880.0,293.3333333333333,3.0,Entire home/apt,Benito Juárez,5.0,89.0,0.0,0.0,f,0.0,0.17
41370326,566.0,188.66666666666663,3.0,Entire home/apt,Cuauhtémoc,3.0,292.0,114.0,64524.0,f,0.9,0.84
738465230669609476,932.0,466.0,2.0,Entire home/apt,Cuauhtémoc,2.0,363.0,234.0,218088.0,t,1.0,1.0
40291202,2174.0,217.4,10.0,Entire home/apt,Álvaro Obregón,15.0,356.0,180.0,391320.0,f,1.0,1.0
1220300726673944817,2311.0,577.75,4.0,Entire home/apt,Cuauhtémoc,1.0,284.0,255.0,589305.0,f,1.0,1.0
932614417864105360,1200.0,300.0,4.0,Entire home/apt,Coyoacán,2.0,291.0,234.0,280800.0,f,1.0,1.0
705785320669990312,1465.0,732.5,2.0,Entire home/apt,Miguel Hidalgo,1.0,317.0,204.0,298860.0,f,1.0,1.0
927034703024419065,390.0,390.0,1.0,Private room,Benito Juárez,1.0,347.0,42.0,16380.0,t,0.33,0.68
50795687,1112.0,556.0,2.0,Entire home/apt,Cuauhtémoc,1.0,250.0,255.0,283560.0,t,1.0,1.0
49244654,726.0,363.0,2.0,Entire home/apt,Benito Juárez,5.0,277.0,50.0,36300.0,f,1.0,0.96
914365120800146696,900.0,450.0,2.0,Private room,Cuauhtémoc,2.0,364.0,36.0,32400.0,f,0.4,0.62
1282948542922677762,8392.0,1049.0,8.0,Entire home/apt,Cuauhtémoc,3.0,59.0,255.0,2139960.0,t,1.0,0.99
1300221749732743802,1378.0,689.0,2.0,Entire home/apt,Cuauhtémoc,1.0,170.0,18.0,24804.0,f,,1.0
816669688624453377,1952.0,390.4,5.0,Entire home/apt,Milpa Alta,1.0,364.0,0.0,0.0,f,,1.0
25940889,440.0,220.0,2.0,Private room,Benito Juárez,1.0,329.0,162.0,71280.0,f,0.93,0.98
34741604,243.0,48.6,5.0,Entire home/apt,Tláhuac,1.0,336.0,24.0,5832.0,f,1.0,1.0
1153876032208061733,1211.0,605.5,2.0,Entire home/apt,Álvaro Obregón,2.0,262.0,255.0,308805.0,t,1.0,0.99
23808422,1425.0,285.0,5.0,Entire home/apt,Venustiano Carranza,2.0,254.0,210.0,299250.0,t,1.0,0.98
601513071994211897,499.0,249.5,2.0,Private room,Miguel Hidalgo,2.0,89.0,0.0,0.0,f,0.67,0.67
578864890472501096,2394.0,598.5,4.0,Entire home/apt,Miguel Hidalgo,3.0,162.0,24.0,57456.0,f,1.0,0.53
8578441,1150.0,383.3333333333333,3.0,Entire home/apt,Cuauhtémoc,14.0,178.0,140.0,161000.0,f,,
4390555,380.0,380.0,1.0,Private room,Benito Juárez,3.0,363.0,0.0,0.0,f,,
14759070,495.0,247.5,2.0,Private room,Álvaro Obregón,1.0,237.0,0.0,0.0,f,1.0,0.0
52638263,1539.0,384.75,4.0,Entire home/apt,Cuauhtémoc,2.0,13.0,60.0,92340.0,f,1.0,1.0
30734316,598.0,199.3333333333333,3.0,Private room,Cuauhtémoc,2.0,325.0,144.0,86112.0,t,1.0,1.0
42817158,610.0,152.5,4.0,Entire home/apt,Azcapotzalco,2.0,329.0,114.0,69540.0,t,1.0,0.98
1311956741228547955,2250.0,375.0,6.0,Entire home/apt,Cuauhtémoc,2.0,360.0,42.0,94500.0,f,1.0,0.98
45941287,639.0,319.5,2.0,Entire home/apt,Iztacalco,2.0,206.0,168.0,107352.0,t,1.0,0.8
34560925,395.0,197.5,2.0,Private room,Tlalpan,1.0,300.0,90.0,35550.0,f,1.0,1.0
1251448803345345948,225.0,225.0,1.0,Entire home/apt,Venustiano Carranza,1.0,1.0,30.0,6750.0,t,1.0,0.91
31387014,850.0,425.0,2.0,Private room,Cuajimalpa de Morelos,1.0,331.0,0.0,0.0,f,0.0,0.0
37781985,472.0,472.0,1.0,Entire home/apt,Tlalpan,1.0,179.0,0.0,0.0,f,1.0,0.0
870483698851708821,219.0,73.0,3.0,Private room,Venustiano Carranza,2.0,364.0,0.0,0.0,f,0.95,0.52
1204385793817174581,3702.0,740.4,5.0,Entire home/apt,Cuauhtémoc,1.0,228.0,255.0,944010.0,t,1.0,1.0
1257976552586808527,323.0,323.0,1.0,Shared room,Cuauhtémoc,1.0,322.0,255.0,82365.0,f,0.98,0.91
45491796,620.0,620.0,1.0,Private room,Cuauhtémoc,2.0,337.0,54.0,33480.0,,1.0,0.98
805278817845538999,2228.0,148.53333333333333,15.0,Entire home/apt,Miguel Hidalgo,1.0,268.0,198.0,441144.0,f,1.0,0.98
53006699,731.0,365.5,2.0,Private room,Cuauhtémoc,1.0,307.0,255.0,186405.0,t,1.0,0.98
